X,Y,objectid,cenefa,consecutivo_paradero,zona_paradero,nombre_paradero,via_paradero,direccion_paradero,localidad_paradero,consola_paradero,panel_paradero,audio_paradero,longitud_paradero,latitud_paradero,coordenada_x_paradero,coordenada_y_paradero,globalid,created_user,created_date,last_edited_user,last_edited_date,log_replica,zona_nueva_sitp,modulo_paradero
-74.095486,4.722278,68583,672A03,672,3,Rincón de Suba,CL 127 D,CL 127 D - KR 93 D,11,CL 127 D - KR 93 D (672A03),CL 127 D - KR 93 D,Calle 127 D Carrera 93 D,-74.095486,4.722278,998005.4372,1013941.887,{AD20B0E4-F5EB-4128-82F4-953EC86F0942},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,3,A
-74.129481,4.62926,68584,672A08,672,8,Estación Marsella,AV. Américas,AV. Américas - KR 69B,8,AV. Américas - KR 69B (672A08),AV. Américas - KR 69B,Avenida Américas Carrera 69 Be,-74.129481,4.62926,994233.1302,1003655.988,{60B8E26D-18F8-41D7-9DF6-290DA2D91DE2},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,5,A
-74.147097,4.597268,68585,672A09,672,9,Br. Las Delicias,CL 45 Sur,CL 45 Sur - TV 72 Bis,8,CL 45 Sur - TV 72 Bis (672A09),CL 45 Sur - TV 72 Bis,Calle 45 Sur Transversal 72 Bis,-74.147097,4.597268,992278.1339,1000118.431,{B8F4D22A-1CD7-428B-A27C-AE7277136B75},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.025282,4.730045999,68586,673A01,673,1,Br. Barrancas,Cl 155,CL 155 - KR 7A,1,CL 155 - KR 7A (673A01),CL 155 - KR 7A,Calle 155 Carrera Séptima A,-74.025282,4.730046,1005794.095,1014801.079,{63DDC64A-C515-4E89-906B-7F8CCC0E1FA5},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.077879,4.751829,68587,673A03,673,3,Br. Tuna Alta,KR 90,KR 90 - CL 156,11,KR 90 - CL 156 (673A03),KR 90 - CL 156,Carrera 90 Calle 156,-74.077879,4.751829,999958.8322,1017209.666,{7A31201B-3A9D-4298-B5F9-E543DE4B36C3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,3,A
-74.13041,4.627118,68588,673A08,673,8,Br. Nueva Marsella,CL 5,CL 5 - KR69F,8,CL 5 - KR69F (673A08),CL 5 - KR69F,Calle 5 Carrera 69 F,-74.13041,4.627118,994130.0318,1003419.13,{D7AE8597-16D5-4134-A40C-B864F44715C3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,5,A
-74.140946,4.606345,68589,673A09,673,9,Br. Carvajal,KR 68L,KR 68L - CL 39 Bis Sur,8,KR 68L - CL 39 Bis Sur (673A09),KR 68L - CL 39 Bis Sur,Carrera 68 L Calle 39 Bis Sur,-74.140946,4.606345,992960.7615,1001122.115,{06FA1939-A09E-459D-B0CF-E8BF7F27EA67},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.07009933,4.612902688,68590,674A00,674,0,Br. San Diego,AK 10,AK 10 - AC 26,3,AK 10 - AC 26 (674A00),AK 10 - AC 26,Avenida Carrera Décima Avenida Calle 26,-74.07009933,4.61290269,1000822.067,1001846.965,{335F4379-808A-439A-AE6B-7A256F5FBB85},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.027713,4.731057,68591,674A01,674,1,Br. Barrancas,Cl 155,CL 155 - KR 7F,1,CL 155 - KR 7F (674A01),CL 155 - KR 7F,Calle 155 Carrera Séptima F,-74.027713,4.731057,1005524.385,1014912.857,{9EE7925A-C11E-4DEF-91B7-81CBCD913280},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.076063,4.754844,68592,674A03,674,3,Br. Tuna Alta,KR 90,KR 90 - Calle 159A,11,KR 90 - Calle 159A (674A03),KR 90 - Calle 159A,Carrera 90 Calle 159 A,-74.076063,4.754844,1000160.298,1017543.07,{68483694-6D72-4A21-B24D-66F5991C72AE},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,3,A
-74.169588,4.640105,68593,674A08,674,8,Pq.Urb El Paraíso,CL 40 Sur,CL 40 Sur - KR 89 D Bis,8,CL 40 Sur - KR 89 D Bis (674A08),CL 40 Sur - KR 89 D Bis,Calle 40 Sur Carrera 89 D Bis,-74.169588,4.640105,989783.0592,1004855.698,{DCF22C04-86FD-494C-A38C-D44CD0DFC127},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,5,A
-74.140204,4.606235999,68594,674A09,674,9,Br. Carvajal,KR 68L,KR 68L - CL 39Sur,8,KR 68L - CL 39Sur (674A09),KR 68L - CL 39Sur,Carrera 68 L Calle 39 Sur,-74.140204,4.606236,993043.0945,1001110.055,{C25C0BD5-AC75-44A0-9898-4DFB2D2AF34C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.068935,4.615484999,68595,675A00,675,0,Estación Museo Nacional,AK 7,AK 7 - CL 29,3,AK 7 - CL 29 (675A00),AK 7 - CL 29,Avenida Carrera Séptima Calle 29,-74.068935,4.615485,1000951.259,1002132.523,{B8BAF6A1-B1F2-46B1-B0EC-F52A2F1DC7E1},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.038423,4.742093,68596,675A01,675,1,Br. Las Orquídeas,KR 16A,KR 16A - CL 163,1,KR 16A - CL 163 (675A01),KR 16A - CL 163,Carrera 16 A Calle 163,-74.038423,4.742093,1004336.119,1016133.163,{FF0219FA-3A68-4E5C-BF31-C120E394B417},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.144808,4.607585,68597,675A09,675,9,Br. Carimagua I Sector,KR 72H,KR 72H - CL 39Bis A Sur,8,KR 72H - CL 39Bis A Sur (675A09),KR 72H - CL 39Bis A Sur,Carrera 72 H Calle 39 Bis A Sur,-74.144808,4.607585,992532.2376,1001259.276,{EB7DE2E4-D1F3-441C-B4EF-3AB1CBCC6BC4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.08177158,4.59381697,68598,676A00,676,0,Estación Bicentenario,AK 10,AK 10 - CL 4,17,AK 10 - CL 4 (676A00),AK 10 - CL 4,Avenida Carrera Décima Calle Cuarta,-74.08177158,4.59381697,999526.8857,999736.4366,{8885ADBE-2A02-4606-8831-81CCDC7AC669},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,9,A
-74.046948,4.74581,68599,676A01,676,1,Estación Toberín,Auto Norte,Auto Norte - CL 164,1,Auto Norte - CL 164 (676A01),Auto Norte - CL 164,Autopista Norte Calle 164,-74.046948,4.74581,1003390.329,1016544.148,{A8D6F67A-8B4E-40C0-ADA4-31C198111FE0},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.208281,4.611976,68600,676A09,676,9,Bosa El Jardín,KR 88I,KR 88I - CL 83C Sur,7,KR 88I - CL 83C Sur (676A09),KR 88I - CL 83C Sur,Carrera 88 I Calle83 C Sur,-74.208281,4.611976,985489.2165,1001745.818,{7E743CA9-2D16-4ADF-B93B-5A1F19468CA0},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.10235407,4.599359283,68601,677A00,677,0,Br. Santa Isabel Sur,KR 29,KR 29 - CL 1D Bis,14,KR 29 - CL 1D Bis (677A00),KR 29 - CL 1D Bis,Carrera 29 Calle Primera D Bis,-74.10235407,4.59935928,997242.9861,1000349.36,{6450E834-7562-47E7-8071-DB7789CE726B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.048418,4.734461,68602,677A01,677,1,Colegio Teresiano Norte,CL 152,CL 152 - KR 22A,1,CL 152 - KR 22A (677A01),CL 152 - KR 22A,Calle 152 Carrera 22 A,-74.048418,4.734461,1003227.299,1015289.147,{C17C8DD1-7EF4-49EF-B3CE-21F83B59B50F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.203196,4.630917,68603,677A09,677,9,Condominios del Recreo,KR 95A,KR 95A - CL 72 Sur,7,KR 95A - CL 72 Sur (677A09),KR 95A - CL 72 Sur,Carrera 95 A Calle 72 Sur,-74.203196,4.630917,986053.8271,1003840.246,{8DE0CC05-E18E-4379-8BAF-DF82A8884E26},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.06427266,4.660449185,68604,678A00,678,0,Br. Colombia,KR 19,KR 19 - AC 72,12,KR 19 - AC 72 (678A00),KR 19 - AC 72,Carrera 19 Avenida Calle 72,-74.06427266,4.66044918,1001468.503,1007104.739,{D7A6D09B-6E3D-440D-999B-F82C5F1EA454},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.04562,4.733917,68605,678A01,678,1,Urb. Cedro Bolívar,CL 152,CL 152 - KR 19A,1,CL 152 - KR 19A (678A01),CL 152 - KR 19A,Calle 152 Carrera 19 A,-74.04562,4.733917,1003537.718,1015229.004,{931EB384-B88E-4800-90EB-CB203FACC808},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.199968,4.632219,68606,678A09,678,9,S.C.San Bernardino XVI,KR 95A,KR 95A - CL 69 Sur,7,KR 95A - CL 69 Sur (678A09),KR 95A - CL 69 Sur,Carrera 95 A Calle 69 Sur,-74.199968,4.632219,986412.0269,1003984.16,{6B2B0F19-82F8-4AE3-A355-F773B44DE642},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.06271827,4.667823899,68607,679A00,679,0,Br. Juan XXIII,AC 80,AC 80 - KR 22,12,AC 80 - KR 22 (679A00),AC 80 - KR 22,Avenida Calle 80 Carrera 22,-74.06271827,4.6678239,1001640.952,1007920.251,{5762F770-577E-4C8E-96CE-5E73E318713B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.040072,4.715365,68608,679A01,679,1,Urb. Antigua,AC 134,AC 134 - KR 12A,1,AC 134 - KR 12A (679A01),AC 134 - KR 12A,Avenida Calle 134 Carrera 12 A,-74.040072,4.715365,1004153.337,1013177.521,{ECF9190A-B92C-4265-B747-8F2445611849},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.19986,4.632470999,68609,679A09,679,9,Alameda El Recreo,KR 95A,KR 95A - CL 69 Sur,7,KR 95A - CL 69 Sur (679A09),KR 95A - CL 69 Sur,Carrera 95 A Calle 69 Sur,-74.19986,4.632471,986424.0152,1004012.025,{DC280585-F9CC-4063-9BA1-E62CC1BE1BBC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.06129893,4.663793857,68610,680A00,680,0,Estación Calle 76,AV. Caracas,AV. Caracas - CL 75,12,AV. Caracas - CL 75 (680A00),AV. Caracas - CL 75,Avenida Caracas Calle 75,-74.06129893,4.66379386,1001798.442,1007474.606,{3FA417CF-6785-4F74-BEE6-D55EB29D6428},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.040179,4.745044,68611,680A01,680,1,Br. Toberín,KR 17,KR 17 - CL 164,1,KR 17 - CL 164 (680A01),KR 17 - CL 164,Carrera 17 Calle 164,-74.040179,4.745044,1004141.289,1016459.479,{59589115-DAFD-4500-AA87-BFA96CB4CD9A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.203176,4.631178,68612,680A09,680,9,Condominios del Recreo,KR 95A,KR 95A - CL 72 Sur,7,KR 95A - CL 72 Sur (680A09),KR 95A - CL 72 Sur,Carrera 95 A Calle 72 Sur,-74.203176,4.631178,986056.0514,1003869.107,{833C2BBE-C557-4DD5-B178-3C75E6D0092F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.040688,4.742519,68613,681A01,681,1,Br. Las Orquídeas,KR 17,KR 17 - CL 163,1,KR 17 - CL 163 (681A01),KR 17 - CL 163,Carrera 17 Calle 163,-74.040688,4.742519,1004084.835,1016180.257,{97445901-7085-4025-90C8-CFE0D01D4574},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.208147,4.626617,68614,681A09,681,9,Alcaparro,CL 80 Bis Sur,CL 80 Bis Sur - KR 94,7,CL 80 Bis Sur - KR 94 (681A09),CL 80 Bis Sur - KR 94,Calle 80 Bis Sur Carrera 94,-74.208147,4.626617,985504.3827,1003364.843,{DAB538B8-ACFF-4905-AEEB-4B00E6759306},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.06219079,4.658542993,68615,682A00,682,0,Estación Calle 72,AV. Caracas,AV. Caracas - CL 71,12,AV. Caracas - CL 71 (682A00),AV. Caracas - CL 71,Avenida Caracas Calle 71,-74.06219079,4.65854299,1001699.499,1006893.954,{2AD4FC2E-C7B5-4506-B120-425893AF4537},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.037448,4.686114,68616,682A01,682,1,Br. Santa Bibiana,Cl 106,CL 106 - KR 7A,1,CL 106 - KR 7A (682A01),CL 106 - KR 7A,Calle 106 Carrera Séptima A,-74.037448,4.686114,1004444.642,1009942.91,{866CD819-A2F5-48DD-B4E4-7C7A16A43176},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.20846,4.627002,68617,682A09,682,9,Alcaparro,CL 80 Bis Sur,CL 80 Bis Sur - KR 94,7,CL 80 Bis Sur - KR 94 (682A09),CL 80 Bis Sur - KR 94,Calle 80 Bis Sur Carrera 94,-74.20846,4.627002,985469.6602,1003407.423,{CA2688A5-9371-4D77-BD4A-B836A7C72C88},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.06259719,4.656312819,68618,683A00,683,0,Br. Concepción Norte,AV. Caracas,AV. Caracas - CL 69,12,AV. Caracas - CL 69 (683A00),AV. Caracas - CL 69,Avenida Caracas Calle 69,-74.06259719,4.65631282,1001654.413,1006647.337,{8F8EF0D1-B53D-46B6-B618-E65D13E7A8E9},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.039801,4.771128999,68619,683A01,683,1,Makro Norte,KR 19,KR 19 - CL 192,1,KR 19 - CL 192 (683A01),KR 19 - CL 192,Carrera 19 Calle 192,-74.039801,4.771129,1004183.067,1019344.011,{CA167158-E925-430C-976D-C32F166AC676},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.210271,4.625033,68620,683A09,683,9,Sauce,KR 94,KR 94 - CL 83,7,KR 94 - CL 83 (683A09),KR 94 - CL 83,Carrera 94 Calle 83,-74.210271,4.625033,985268.6721,1003189.725,{D85F4D6E-02A7-4DF0-813E-8B6BC959F681},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.040045,4.687421,68621,684A01,684,1,Br. Santa Bibiana,Cl 106,CL 106 - KR 8A,1,CL 106 - KR 8A (684A01),CL 106 - KR 8A,Calle 106 Carrera Octava A,-74.040045,4.687421,1004156.498,1010087.424,{1AF97594-0B5C-4454-B870-10F5DE971B34},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.210048,4.625249999,68622,684A09,684,9,Sauce,KR 94,KR 94 - CL 83,7,KR 94 - CL 83 (684A09),KR 94 - CL 83,Carrera 94 Calle 83,-74.210048,4.62525,985293.4206,1003213.717,{21079059-BA33-4B86-8949-FAE428E7125C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.210419,4.623424,68623,685A09,685,9,Valle del Sol,CL 85 Sur,CL 85 Sur - KR 91,7,CL 85 Sur - KR 91 (685A09),CL 85 Sur - KR 91,Calle 85 Sur Carrera 91,-74.210419,4.623424,985252.2167,1003011.802,{9F45830B-2F9A-4BBA-AF21-B6EFB1B6B860},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.210644,4.623722,68624,686A09,686,9,Valle del Sol,CL 85 Sur,CL 85 Sur - KR 91,7,CL 85 Sur - KR 91 (686A09),CL 85 Sur - KR 91,Calle 85 Sur Carrera 91,-74.210644,4.623722,985227.2569,1003044.76,{B1F66F7E-8C4D-4CEF-B8DB-AD2248A753F7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.211524,4.61297,68625,687A09,687,9,Urb. San Diego,CL 86 Sur,CL 86 Sur - KR 78A,7,CL 86 Sur - KR 78A (687A09),CL 86 Sur - KR 78A,Calle 86 Sur Carrera 78 A,-74.211524,4.61297,985129.3883,1001855.803,{D8E575E8-428E-4330-BBC0-CA6CBC0B7516},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.210683,4.612157,68626,688A09,688,9,Urb. San Diego,CL 85A Sur,CL 85A Sur - KR 78A,7,CL 85A Sur - KR 78A (688A09),CL 85A Sur - KR 78A,Calle 85 A Sur Carrera 78 A,-74.210683,4.612157,985222.6902,1001765.883,{87918475-6E75-42A2-A98F-871DED8CF8A6},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.209186,4.612168,68627,689A09,689,9,Br. Bosa San José,KR 80I,KR 80I - CL 84C Bis,7,KR 80I - CL 84C Bis (689A09),KR 80I - CL 84C Bis,Carrera 80 I Calle 84 C Bis,-74.209186,4.612168,985388.8001,1001767.068,{03A3DAAB-BCA1-40DC-9B46-82FEB0504537},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,6,A
-74.10153531,4.602278855,68628,692A00,692,0,Br. Santa Isabel,AV. NQS,AV. NQS - CL 2,14,AV. NQS - CL 2 (692A00),AV. NQS - CL 2,Avenida N Q S Calle Segunda,-74.10153531,4.60227886,997333.8494,1000672.207,{7C40F597-F0CD-450D-B736-2D79C920368A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.09342721,4.611875433,68629,693A00,693,0,Br. Ricaurte,AV. NQS,AV. NQS - CL 11,14,AV. NQS - CL 11 (693A00),AV. NQS - CL 11,Avenida N Q S Calle 11,-74.09342721,4.61187543,998233.5719,1001733.386,{9E52A544-92AF-4CCE-94E6-AC5027481B31},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:24+00,,1,A
-74.024029,4.763113,68630,693A01,693,1,San Antonio Noroccidental,KR 20A,KR 20A - CL 173,1,KR 20A - CL 173 (693A01),KR 20A - CL 173,Carrera 20 A Calle 173,-74.024029,4.763113,1005932.824,1018457.702,{57AB1C5C-BAA1-4F5A-9523-0753495C099A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.08211683,4.625379828,68631,694A00,694,0,CAD,AV. NQS,AV. NQS - AC 25,13,AV. NQS - AC 25 (694A00),AV. NQS - AC 25,Avenida N Q S Avenida Calle 25,-74.08211683,4.62537983,999488.5979,1003226.703,{017D57CC-FECF-4D8B-997F-3A0CC082A25F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.020877,4.665222,68632,694A01,694,1,Br. San Isidro,KR 11 Este,KR 11 A Este - CL 95 A,2,KR 11 A Este - CL 95 A (694A01),KR 11 A Este - CL 95 A,Carrera 11 A Este Calle 95 A,-74.020877,4.665222,1006283.379,1007632.764,{551791B3-A71C-4990-9D33-E2494E764478},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.0799442,4.629119762,68633,695A00,695,0,Br. Las Américas,AV. NQS,AV. NQS - CL 39A,13,AV. NQS - CL 39A (695A00),AV. NQS - CL 39A,Avenida N Q S Calle 39 A,-74.0799442,4.62911976,999729.673,1003640.27,{53AB6DF4-83F3-47E2-B5B6-F692661A1E1E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.026549,4.703684999,68634,695A01,695,1,Br. Delicias del Carmen,CL 127 A Bis,CL 127 A Bis - KR 5A,1,CL 127 A Bis - KR 5A (695A01),CL 127 A Bis - KR 5A,Calle 127 A Bis Carrera 5 A,-74.026549,4.703685,1005653.744,1011886.021,{BCBACF9D-8AC3-4D46-A6C0-F3A63BFAECE5},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.034206,4.732302999,68635,696A01,696,1,Br. La Liberia,CL153,CL 153- KR12 C,1,CL 153- KR12 C (696A01),CL 153- KR12 C,Calle 153 Carrera 12 C,-74.034206,4.732303,1004804.025,1015050.594,{CA63A0D1-954D-44B5-A27D-28E759ADAADB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.034769,4.732208,68636,697A01,697,1,Br.Parques de Lorena,CL153,CL 153- KR14 Bis,1,CL 153- KR14 Bis (697A01),CL 153- KR14 Bis,Calle 153 Carrera 14 Bis,-74.034769,4.732208,1004741.565,1015040.085,{C4C54464-C5D2-49E5-AC06-5177699EAEC8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.03685,4.733544,68637,698A01,698,1,Br. La Liberia,CL153,CL 153- KR14,1,CL 153- KR14 (698A01),CL 153- KR14,Calle 153 Carrera 14,-74.03685,4.733544,1004510.685,1015187.808,{4FA6F7F7-0FC7-4E84-8142-D4CB5C1B6D93},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.06591763,4.641643392,68638,699A00,699,0,Secretaría Distrital de Ambiente,AV. Caracas,AV. Caracas - CL 54,2,AV. Caracas - CL 54 (699A00),AV. Caracas - CL 54,Avenida Caracas Calle 54,-74.06591763,4.64164339,1001286.022,1005025.162,{B5E910D4-7F91-4333-A39B-57814DDEC68F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.037589,4.733544,68639,699A01,699,1,Br.Parques de Lorena,CL153,CL 153- KR12 C,1,CL 153- KR12 C (699A01),CL 153- KR12 C,Calle 153 Carrera 12 C,-74.037589,4.733544,1004428.698,1015187.803,{806CC629-9467-4DEF-A681-2F24AC0661C4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.06541923,4.64453971,68640,700A00,700,0,Br. Chapinero Central,AV. Caracas,AV. Caracas - CL 57,2,AV. Caracas - CL 57 (700A00),AV. Caracas - CL 57,Avenida Caracas Calle 57,-74.06541923,4.64453971,1001341.317,1005345.442,{BA345982-F072-413B-AC02-A40BD58748DD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.016544,4.759525,68641,700A01,700,1,Br. Tibabita II,CL 185,CL 185 -KR 1,1,CL 185 -KR 1 (700A01),CL 185 -KR 1,Calle 185 Carrera 1,-74.016544,4.759525,1006763.228,1018061.002,{B814E50C-9897-4C7C-B4A4-1054BE8F523C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.06485386,4.647625107,68642,701A00,701,0,Estación Calle 63,AV. Caracas,AV. Caracas - CL 60,2,AV. Caracas - CL 60 (701A00),AV. Caracas - CL 60,Avenida Caracas Calle 60,-74.06485386,4.64762511,1001404.042,1005686.631,{46939516-7688-4E20-9379-FF2A14940809},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.026379,4.728167999,68643,701A01,701,1,Pq. La Sonora,Cl 153,CL 153 - KR 7C,1,CL 153 - KR 7C (701A01),CL 153 - KR 7C,Calle 153 Carrera 7 C,-74.026379,4.728168,1005672.406,1014593.397,{F8BBA9CF-0EC3-471D-8CB1-19E605046CFF},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.06438822,4.650122208,68644,702A00,702,0,Br. Chapinero Norte,AV. Caracas,AV. Caracas - CL 63,2,AV. Caracas - CL 63 (702A00),AV. Caracas - CL 63,Avenida Caracas Calle 63,-74.06438822,4.65012221,1001455.703,1005962.766,{8D30E04D-5037-4194-B0C7-28A7D725AF1B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.03068,4.730224,68645,702A01,702,1,Br. Cedro Salazar,Cl 153,CL 153 - KR 8 Bis,1,CL 153 - KR 8 Bis (702A01),CL 153 - KR 8 Bis,Calle 153 Carrera 8 Bis,-74.03068,4.730224,1005195.224,1014820.719,{92C24000-0872-4438-A759-1B3D1D03895C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.019536,4.669449,68646,703A01,703,1,San Luis de La Calera,DG 98,DG 98 - KR 9 Este,1,DG 98 - KR 9 Este (703A01),DG 98 - KR 9 Este,Diagonal 98 Carrera 9 Este,-74.019536,4.669449,1006432.129,1008100.205,{AD1414F1-D65E-4EBD-8DE9-87CDBDAC3ECD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.016525,4.760704,68647,704A01,704,1,Altos de Serrezuela,CL 185,CL 185 - KR 1,1,CL 185 - KR 1 (704A01),CL 185 - KR 1,Calle 185 Carrera 1,-74.016525,4.760704,1006765.324,1018191.379,{95696958-B9BC-4F5D-AF6B-F6899B308BF5},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
